2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
0.590836844777479,0.590838184548651,0.59083946900941,0.590840702868124,0.590841890829419,0.590841970267857,0.590842006839808,0.590842002070972,0.590841955994019,0.590841869734699,0.590841743532523,0.590841578184223,0.590841374316946,0.590841132702994,0.590840854528287,0.590840538425671,0.590840185298156,0.590839795352069,0.590839368479222,0.590838904773337,0.590838403901425,0.590837866109645,0.59083729088156,0.590836679546617,0.590836030878933
0.382378295575192,0.382377137506404,0.382376027246722,0.382374960726338,0.382373933878674,0.377522914555357,0.372671926608594,0.367820978344297,0.362970079348777,0.358119237829228,0.353268462822096,0.348417762505129,0.343567145060622,0.338716618249347,0.333866188913824,0.329015867914698,0.324165662460623,0.319315580784995,0.314465631670732,0.309615823524768,0.304766165623623,0.299916666082523,0.295067334664704,0.290218176976453,0.285369204386234
2.67848596473293E-02,2.67846779449452E-02,2.67845037438675E-02,2.67843364055381E-02,2.67841752919061E-02,0.02678416451831,2.67841595583505E-02,2.67841602051093E-02,2.67841664541558E-02,2.67841781528133E-02,0.026784195268599,2.67842176934585E-02,2.67842453423368E-02,2.67842781104931E-02,2.67843158370904E-02,2.67843587075448E-02,2.67844065993883E-02,2.67844594846385E-02,2.67845173779681E-02,2.67845802666662E-02,2.67846481958935E-02,2.67847211322655E-02,2.67847991458222E-02,2.67848820562616E-02,2.67849700298403E-02
0,0,0,0,0,4.85095065847606E-03,9.70190699324703E-03,1.45528593796214E-02,1.94037982030486E-02,2.42547142832597E-02,2.91055983767816E-02,3.39564416171893E-02,3.88072352800941E-02,0.043657970937166,4.85086407207986E-02,5.33592349520859E-02,5.82097456418321E-02,6.30601643782969E-02,0.067910482472078,7.27606914352286E-02,7.76107822790583E-02,0.082460746675567,8.73105753079133E-02,9.21602614206689E-02,9.70097947049926E-02
0.590836844777479,0.590838184548651,0.59083946900941,0.590840702868124,0.590841890829419,0.590841970267857,0.590842006839808,0.590842002070972,0.590841955994019,0.590841869734699,0.590841743532523,0.590841578184223,0.590841374316946,0.590841132702994,0.590840854528287,0.590840538425671,0.590840185298156,0.590839795352069,0.590839368479222,0.590838904773337,0.590838403901425,0.590837866109645,0.59083729088156,0.590836679546617,0.590836030878933
0.382378295575192,0.382377137506404,0.382376027246722,0.382374960726338,0.382373933878674,0.377522914555357,0.372671926608594,0.367820978344297,0.362970079348777,0.358119237829228,0.353268462822096,0.348417762505129,0.343567145060622,0.338716618249347,0.333866188913824,0.329015867914698,0.324165662460623,0.319315580784995,0.314465631670732,0.309615823524768,0.304766165623623,0.299916666082523,0.295067334664704,0.290218176976453,0.285369204386234
2.67848596473293E-02,2.67846779449452E-02,2.67845037438675E-02,2.67843364055381E-02,2.67841752919061E-02,0.02678416451831,2.67841595583505E-02,2.67841602051093E-02,2.67841664541558E-02,2.67841781528133E-02,0.026784195268599,2.67842176934585E-02,2.67842453423368E-02,2.67842781104931E-02,2.67843158370904E-02,2.67843587075448E-02,2.67844065993883E-02,2.67844594846385E-02,2.67845173779681E-02,2.67845802666662E-02,2.67846481958935E-02,2.67847211322655E-02,2.67847991458222E-02,2.67848820562616E-02,2.67849700298403E-02
0,0,0,0,0,4.85095065847606E-03,9.70190699324703E-03,1.45528593796214E-02,1.94037982030486E-02,2.42547142832597E-02,2.91055983767816E-02,3.39564416171893E-02,3.88072352800941E-02,0.043657970937166,4.85086407207986E-02,5.33592349520859E-02,5.82097456418321E-02,6.30601643782969E-02,0.067910482472078,7.27606914352286E-02,7.76107822790583E-02,0.082460746675567,8.73105753079133E-02,9.21602614206689E-02,9.70097947049926E-02
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.86993671526803E-05,2.8757421691624E-05,2.84611747587258E-05,2.8152038976111E-05,2.43691827581199E-05,2.36181329365314E-05,2.28435126614743E-05,2.20380131679111E-05,2.11916580326347E-05,2.02966041752333E-05,1.9348657403567E-05,1.83453763390057E-05,1.72821378200413E-05,1.61538461104357E-05,1.49546033131796E-05,1.35392503918854E-05,1.21128567910445E-05,1.21060130130712E-05,1.17216686723293E-05,1.13390224861348E-05,1.09526131955528E-05,1.05561608248857E-05,1.01424856347079E-05,9.70329571202746E-06,9.22867646910869E-06
1.28658948821489E-02,0.012905135507559,1.29429106953604E-02,1.29794521466886E-02,1.30415862808296E-02,2.42640755468561E-02,3.54802658428102E-02,4.66903149701603E-02,5.78943746241821E-02,0.069092551607009,8.02849284216858E-02,9.14715817103614E-02,0.102652591171257,0.113828041370648,0.124998020899925,0.13749784534525,0.149997754687369,0.162497283272132,0.174996952227225,0.187496646402784,0.199996366678861,0.212496114883478,0.224995893913204,0.237495707930365,0.249995562708551
0.487105405750698,0.487066107070749,0.487028628129881,0.486992395814335,0.486934044536412,0.475712306320207,0.464496890644528,0.453287647016672,0.442084433717785,0.430887151788816,0.419695722920911,0.4085100729133,0.397330126690923,0.386155804783242,0.374987024496762,0.362488615404358,0.34999013245584,0.337490610714855,0.324991326104103,0.31249201457473,0.299992680707944,0.287493328955698,0.274993963601162,0.262494588773923,0.24999520861498
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
12573.3079026112,12911.5214231784,13255.8187439634,13606.2570793881,13962.8364294527,14033.3310158063,14097.7527329482,14155.995974975,14207.8908708369,14253.3309502159,14292.1163093541,14324.0631560746,14349.0035694814,14366.8481196186,14377.4556722382,14380.6553001123,14376.3392258595,14364.3284018089,14344.494300243,14316.6868160741,14280.8454290306,14236.9125382072,14184.796697316,14124.4775200004,14055.9024764596
21.4487299602866,21.7484599819204,22.0555448533853,22.3695913485713,22.6900346243546,22.7867273843124,22.8830710693005,22.9786915674794,23.0734199079754,23.166914951612,23.2588576084459,23.348799626579,23.4363284437742,23.5210975404637,23.6025521644234,23.6806479960303,23.7548924424978,23.8248060575355,23.8900344605689,23.9501096237887,24.0047794022234,24.0536332105333,24.096346330486,24.1322633261327,24.1612246764641
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
