2,2,0,0,,2,241766.9108797,249308.683153274,257082.880277795,265096.589108106,273357.110496882,293362.650177576,302558.8095491,312035.86810543,321802.704187858,278239.747626645,286937.745099726,295902.177405738,305141.308593804,314663.634714089,324477.889096152,334593.050744891,345018.354502539,355763.30333169,366837.676963735,378251.542970881,390015.271908614,402139.538054509,414635.323403664,427513.933087174,440787.01347494
2,2,,,,2,688105.823272991,741401.210897831,795325.363344583,849821.728027053,904839.07587825,948800.989338907,1004180.36929768,1059817.48926933,1115625.17397392,965741.664235773,1011885.27072905,1057968.17467027,1103938.08770718,1149745.10739668,1195348.29091696,1240670.4549313,1285652.84321329,1330237.56159249,1374357.18731763,1417953.96723912,1460960.10042463,1503321.33173175,1544974.4511216,1585886.32082025,1625985.38860671
2,1,,,,2,241766.9108797,249308.683153274,257082.880277795,265096.589108106,273357.110496882,293362.650177576,302558.8095491,312035.86810543,321802.704187858,278239.747626645,286937.745099726,295902.177405738,305141.308593804,314663.634714089,324477.889096152,334593.050744891,345018.354502539,355763.30333169,366837.676963735,378251.542970881,390015.271908614,402139.538054509,414635.323403664,427513.933087174,440787.01347494
2,3,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.05,0,,1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2,4,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
