2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
1,,,,,,,,,,,,,,,,,,,,,,,,
0.14192083110412,0.143720831294854,0.145520831485589,0.147320831676324,0.149120831867059,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794
1,,,,,,,,,,,,,,,,,,,,,,,,
0.14192083110412,0.143720831294854,0.145520831485589,0.147320831676324,0.149120831867059,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794
1,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,
0.14192083110412,0.143720831294854,0.145520831485589,0.147320831676324,0.149120831867059,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794,0.150920832057794
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.740900411689947,0.753585965070788,0.766271518451629,0.77895707183247,0.791642625213311,0.804328178594152,0.817013731974993,0.829699285355833,0.842384838736674,0.855070392117515,0.867755945498356,0.880441498879197,0.893127052260038,0.905812605640879,0.91849815902172,0.931183712402561,0.943869265783402,0.956554819164243,0.969240372545084,0.981925925925925
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543,0.655786522567543
0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079,0.275802532261079
2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02,2.50276118380442E-02
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106,0.728214858309106
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799,0.925384473536799
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926,0.981925925925926
