-0.35436,2.6785e-14,1.875e-14,3.8713e-17,0.99992,0.48006,0.32146,-0,0,-0.20754,-0.35286,0,-0,-0,-0,-0,-0,-0,0.35436,0.23642,-0.0043888,-358.79,1.8651e-11,4.6628e-12,7.2321e-15,154.85,270.72,130.62,-0,0,-12.983,-2.6464,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-119.6,8.3656e-12,1.7828e-12,-0,51.617,76.125,38.229,-0,0,-5.6824,-7.9393,-0,-0,-0,-0,-0,-0,1.2425e-18,8.3377e-19,5.5585e-19,5.5585e-19,3.9849e-20,-0,431.64,191.5,-0,0,-9.2101,3.2697e-18,2.3542e-18,1.6757e-19,-0,-6.9114e-08,3.2348e-07,1.4621e-07,6.0135e-07,6.0135e-07,1.3896e-19,8.4297e-21,-0,-0,-0,1.3733e-18,1.3733e-18,1.7002e-18,-0.94438,3.9642e-14,4.7711e-16,0.048376,0.22372,0.14981,-0,0,-0.28849,-0.0017643,-0.012701,-0,-0,-0,-0,-0,-0,-0.0028349,1.5067e-16,5.4408e-17,5.7547e-18,0.0016999,0.0010631,0.00070925,-0,0,-2.0754e-05,-3.5286e-05,-0,-0,-0,-0,-0,-0,152.35,540.56,1.6033e-06
0.3833,1.6973e-14,2.4045e-14,3.0388e-17,0.00083151,-0.52515,-0.27382,-0,1.6575e-17,-0.14798,-0.25176,0.00019156,-0,-0,-0,-0,-0,-0,-0.3833,-0.19986,-0.0031306,388.09,-0,-5.4314e-13,-9.1937e-15,0.12769,-296.22,-111.29,-0,-3.3946e-14,-9.2571,-1.8882,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,129.36,-5.7935e-12,-2.2631e-12,-0,0.042564,-83.296,-32.573,-0,-8.4865e-15,-4.0516,-5.6646,-0,-0,-0,-0,-0,-0,-8.6329e-19,-1.4244e-18,-3.0215e-19,-1.2949e-19,-8.0934e-21,-0,-466.89,-161.88,-0,3.3946e-14,-6.5669,6.9064e-19,-6.0431e-19,2.2661e-19,-0,0,-2.0976e-06,-1.0621e-06,-3.4532e-19,-3.4532e-19,-4.3165e-20,-2.0233e-21,-0,-0,-0,-0,-0,-7.9423e-18,1.0215,2.8288e-14,-3.5361e-16,4.0228e-05,-0.24474,-0.12761,-0,-1.6575e-17,-0.20569,-0.0012588,-0.0090599,-0,-0,-0,-0,-0,-0,0.0030664,-0,2.7625e-18,-3.1079e-18,1.4136e-06,-0.0011499,-0.00059957,-0,-1.8345e-19,-1.4798e-05,-2.5176e-05,-0,-0,-0,-0,-0,-0,-125.54,-418.53,-3.1608e-06
0,-2.3704e-10,-1.7033e-10,-2.8029e-13,0,0,0,-0,-5.9077e-13,0,0,0,-0,-0,-0,-0,-0,-0,0,0,0,0,-9.1282e-08,-2.7787e-08,-4.1733e-11,0,0,0,-0,-1.1413e-10,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-5.237e-08,-8.7727e-09,-0,0,0,0,-0,-1.4032e-10,0,0,-0,-0,-0,-0,-0,-0,-8.9371e-15,-2.9383e-15,-4.2689e-15,-2.7954e-15,-1.7706e-16,-0,0,0,-0,-5.6683e-10,0,-2.496e-14,-1.3295e-14,-1.2424e-15,-0,1.6012e-05,4.9847e-05,2.72e-05,-4.526e-15,-4.526e-15,-2.2353e-15,-6.758e-17,-0,-0,-0,-1.4895e-14,-1.4895e-14,-3.5289e-14,0,-1.6307e-10,-2.7894e-12,0,0,0,-0,-1.5533e-13,0,0,0,-0,-0,-0,-0,-0,-0,0,-7.2091e-13,-1.7514e-13,-2.1036e-14,0,0,0,-0,-7.673e-16,0,0,-0,-0,-0,-0,-0,-0,0,0,9.3059e-05
0.99895,1.321e-13,1.1743e-13,2.1023e-16,0,0,0,-0,-3.4051e-06,0.35704,0.60742,0,-0,-0,-0,-0,-0,-0,-0.99895,0,0.0075532,1011.4,5.5112e-11,4.0081e-11,7.3391e-15,0,0,0,-0,-0.0013579,22.335,4.5556,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,337.15,6.0122e-11,9.7072e-12,-0,0,0,0,-0,-0.00051676,9.7755,13.667,-0,-0,-0,-0,-0,-0,7.1671e-18,4.6287e-18,3.7329e-18,3.8822e-18,2.1464e-19,-0,-1216.8,0,-0,-0.002169,15.844,1.0153e-17,2.389e-18,7.4657e-19,-0,0,0,0,0,0,1.6425e-18,2.333e-20,-0,-0,-0,1.1945e-17,1.1945e-17,9.5561e-18,2.6622,1.37e-13,2.2935e-15,0,0,0,-0,-9.8921e-07,0.49628,0.0030371,0.021859,-0,-0,-0,-0,-0,-0,0.0079916,9.5561e-16,1.529e-16,1.0751e-17,0,-0.0029969,0,-0,-4.4672e-09,3.5704e-05,6.0742e-05,-0,-0,-0,-0,-0,-0,23.747,27.923,0
0,-2.8202e-14,-1.1281e-13,8.2624e-17,0,0,0,-0,-8.0449e-06,0.35692,0.60721,0,-0,-0,-0,-0,-0,-0,0,-0.9996,0.0075506,0,-3.6099e-11,-1.3537e-11,-5.2879e-14,0,0,0,-0,-0.0032081,22.328,4.5541,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,1.444e-11,3.6099e-12,-0,0,0,0,-0,-0.0012209,9.7723,13.662,-0,-0,-0,-0,-0,-0,-4.7337e-18,1.9365e-18,-8.6067e-19,-2.582e-18,5.3792e-20,-0,0,-809.68,-0,-0.0051246,15.839,9.4674e-18,8.6067e-18,1.6138e-19,-0,-2.7183e-09,-1.3933e-08,-7.8032e-09,0,0,-1.0758e-19,-1.3448e-20,-0,-0,-0,-6.8853e-18,-6.8853e-18,3.4427e-18,0,-0,-2.2033e-15,0,0,0,-0,-2.3371e-06,0.49612,0.0030361,0.021851,-0,-0,-0,-0,-0,-0,0,-7.7116e-16,-4.4066e-16,3.4427e-18,0,0,-0.0029988,-0,-1.0554e-08,3.5692e-05,6.0721e-05,-0,-0,-0,-0,-0,-0,23.674,27.701,0
Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf
0,7.137e-15,5.551e-15,3.6139e-18,0,0,0,-0,0,-1.0002,1,0,-0,-0,-0,-0,-0,-0,0,0,-1.3753e-06,0,5.6842e-12,9.1354e-13,3.3042e-15,0,0,0,-0,0,-62.568,7.5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,8.1203e-13,2.0301e-13,-0,0,0,0,-0,0,-27.384,22.5,-0,-0,-0,-0,-0,-0,2.7427e-19,-8.0668e-21,1.452e-19,6.4535e-20,-1.5125e-21,-0,0,0,-0,0,-44.384,4.5174e-19,8.0668e-20,5.8484e-20,-0,0,0,0,0,0,1.6134e-20,8.8231e-22,-0,-0,-0,2.2587e-19,2.2587e-19,7.7441e-19,0,1.586e-15,8.6734e-17,0,0,0,-0,0,-1.3902,0.005,-3.9802e-06,-0,-0,-0,-0,-0,-0,0,4.1302e-18,6.7116e-18,1.2907e-18,0,0,0,-0,0,-0.00010002,0.0001,-0,-0,-0,-0,-0,-0,-4.8913,-55.091,0
-0.72577,-5.0358e-12,-5.3505e-12,-1.3831e-14,0,0.99427,-1.0028,-0,1.883e-05,0,0,0,-0,-0,-0,-0,-0,-0,0.72577,-0.732,0,-734.84,-5.4789e-09,-9.4672e-10,-3.4621e-12,0,560.96,-407.65,-0,0.007509,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-244.95,-4.8343e-10,-3.1222e-10,-0,0,157.74,-119.31,-0,0.0028577,0,0,-0,-0,-0,-0,-0,-0,-2.3052e-16,-1.969e-16,-1.2486e-16,-1.4407e-16,-9.3048e-18,-0,884.03,-592.92,-0,0.011995,0,-8.0682e-16,-2.9775e-16,-7.5639e-17,-0,0,3.7795e-06,-3.1752e-06,-5.2784e-09,-5.2784e-09,-9.3648e-17,-1.5758e-18,-0,-0,-0,-6.5314e-16,-6.5314e-16,-9.9891e-16,-1.9342,-7.2389e-12,-9.5896e-14,0,0.46336,-0.46734,-0,5.4704e-06,0,0,0,-0,-0,-0,-0,-0,-0,-0.0058061,-4.7948e-14,-1.7519e-14,-1.4984e-15,0,0.0021773,-0.002196,-0,2.4704e-08,0,0,-0,-0,-0,-0,-0,-0,37.78,151.75,6.6414e-07
Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf
0.0096891,6.6006e-11,7.7654e-11,7.2042e-14,-0.020266,-0.01323,-1.0071,-0,-2.1653e-05,0.25164,0.42756,-0.0045952,-0,-0,-0,-0,-0,-0,-0.0096891,-0.73516,0.005319,9.8102,3.5783e-08,4.4729e-09,8.736e-12,-3.1122,-7.3981,-409.38,-0,-0.0086344,15.742,3.2067,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,3.2701,1.1431e-08,1.9879e-09,-0,-1.0374,-2.0803,-119.82,-0,-0.003286,6.8896,9.62,-0,-0,-0,-0,-0,-0,1.7774e-15,9.4792e-16,7.1094e-16,1.2441e-15,6.2948e-17,-0,-11.802,-595.48,-0,-0.013793,11.167,1.019e-14,1.6589e-15,5.3321e-16,-0,1.2797e-08,6.3277e-08,-3.2906e-06,5.7343e-09,5.7343e-09,4.4434e-16,2.7771e-17,-0,-0,-0,5.9245e-15,5.9245e-15,1.9432e-14,0.025822,7.3771e-11,8.4934e-13,-0.00098047,-0.0061657,-0.46936,-0,-6.2902e-06,0.34977,0.0021378,0.015393,-0,-0,-0,-0,-0,-0,7.7513e-05,1.6683e-13,1.2133e-13,5.6875e-15,-3.4452e-05,-2.9067e-05,-0.0022055,-0,-2.8407e-08,2.5164e-05,4.2756e-05,-0,-0,-0,-0,-0,-0,-106.43,-400.96,-3.2031e-06
0,1.7248e-12,-2.6199e-13,-2.2174e-15,0,0,0,-0,0.72399,0,0,-1.3782e-13,-0,-0,-0,-0,-0,-0,0,0,0,0,4.0242e-10,-1.9003e-10,-8.078e-13,0,0,0,-0,288.18,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-1.5091e-10,-1.5789e-10,-0,0,0,0,-0,109.67,0,0,-0,-0,-0,-0,-0,-0,-4.3974e-17,-5.2636e-17,-4.2641e-17,-2.9982e-17,-2.7484e-18,-0,0,0,-0,461.18,0,2.1587e-16,7.862e-17,-1.8989e-17,-0,0,0,0,-0.001243,-0.001243,-9.9941e-18,1.6657e-19,-0,-0,-0,-2.6118e-16,-2.6118e-16,-4.9571e-16,0,1.7029e-12,-4.2641e-14,0,0,0,-0,0.21033,0,0,0,-0,-0,-0,-0,-0,-0,0,3.4113e-16,-2.9849e-16,-4.5307e-16,0,0,0,-0,0.00094983,0,0,-0,-0,-0,-0,-0,-0,86.389,256.13,-0.002486
Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf
-0.73553,-3.7285e-14,-3.5953e-14,-1.0403e-17,0.00083684,1,-0.99915,-0,3.2285e-05,0.014684,0.024849,8.5852e-05,-0,-0,-0,-0,-0,-0,0.73553,-0.63134,0.00030983,-744.72,-1.3635e-11,-2.5567e-12,-1.1319e-14,0.12851,563.97,-406.03,-0,0.012874,0.91856,0.18636,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-248.24,3.4089e-12,-8.5222e-13,-0,0.042837,158.59,-118.84,-0,0.0048995,0.40203,0.55909,-0,-0,-0,-0,-0,-0,-4.0637e-19,-2.4382e-19,-3.6573e-19,-4.0637e-19,-2.5398e-20,-0,895.92,-511.38,-0,0.020565,0.65161,-1.3004e-18,-1.1378e-18,-1.0159e-19,-0,0,-3.0688e-08,6.2476e-07,0,0,-2.4382e-19,-8.2544e-21,-0,-0,-0,-2.4382e-18,-2.4382e-18,-5.5266e-18,-1.9602,-1.8642e-14,-1.2484e-16,4.0486e-05,0.46604,-0.46564,-0,9.379e-06,0.02041,0.00012424,0.00089664,-0,-0,-0,-0,-0,-0,-0.0058842,-6.2418e-17,-2.0806e-17,-0,1.4226e-06,0.0022066,-0.001894,-0,4.2355e-08,1.4684e-06,2.4849e-06,-0,-0,-0,-0,-0,-0,40.756,159.18,5.9651e-07
