Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
1.54e-13,3.0131e-14,1.0713e-13,7.3654e-14,-0,-0.00086782,-9.0988e-05,-0.00025477,-0,-1.8198e-05,1.4647e-15,0,-0,-0.049994,-0.74991,-0.19998,1,-4.4005e-05,-0.036571,-0.013526,-0.20253,-0,5.4404e-15,8.8929e-16,-0.014852,-0.40222,-0,-0.0008675,-0,1.5066e-14,1.5066e-14,-0.020108,-0.149,4.1849e-15,-0.020107,4.6871e-14,-0.22923,-0.0038206,3.0651e-19,-0,-0,8.035e-14,1.7995e-14,-0.54758,-0.023928,-0.22923,-0.050098,-0.75011,0.00012312
-1.6983e-10,-6.3402e-11,1.6135e-10,3.5966e-12,-0,0,0,0,-0,0,-3.1272e-12,0,-0,0.04599,0.68985,0.18396,3.7658e-12,1,0,0,0.18497,-0,3.2752e-12,2.3578e-12,0,0,-0,0,1.9296e-11,-7.5152e-12,-7.5152e-12,0,0,-5.382e-13,0,-3.5759e-11,0,0,1.6517e-15,-0,-0,5.0596e-10,-5.5274e-12,0.50011,0,0,0,0.68508,0.9198
-3.0702e-13,-1.5152e-13,-1.5152e-13,-6.1803e-14,-0,0.0084757,0,0.0033207,-0,0.00020334,0,0.0079702,-0,0,0,0,-4.4857e-15,0,-0.99944,1,0.00087444,-0,0,0,0.035929,0.97304,-0,0.012596,0,0,0,0.048637,0.34033,0,0.051167,-3.3892e-14,0.55446,0.029307,-2.7987e-18,-0,-0,-1.1164e-13,-1.7444e-14,0.0023642,0.081472,0.56301,0,0.0032387,0
1.7274e-14,-2.0565e-15,-7.4033e-15,-1.6452e-15,-0,0,0,0,-0,0,0,0,-0,0,0,0,-2.5706e-16,0,0,0,1,-0,0,0,0.035658,0.9657,-0,0.020561,0,0,0,0.04827,0.32225,0,0.04884,1.6452e-15,0.55028,0.044603,-0,-0,-0,-8.2259e-15,5.1412e-16,-0.99913,0.09365,0.55205,0,0,0
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-8.2746e-14,-2.1672e-14,-0,-1.3791e-14,-0,0.0079459,0.00050437,0.0023353,-0,0.00014946,0.00011475,0.0077609,-0,7.0411e-06,0.00010562,2.8164e-05,1.2313e-16,0,0.00040911,0.00015132,0.00069741,-0,0.00010495,3.8816e-05,0.00031877,0.008633,-0.99954,1,0.006359,0.0021197,0.0021197,0.00043032,0.0028938,0.00074188,0.0023877,3.9403e-14,0.0049057,0.00037665,-8.4174e-19,-0,-0,6.3045e-14,-1.4776e-15,0.0018856,0.0035062,0.011265,0.00056043,0.002583,0.00014082
2.0847e-14,8.7775e-15,3.0721e-14,1.5909e-14,-0,0,1,-0.99988,-0,0,-4.1898e-05,0,-0,3.5219e-06,5.2828e-05,1.4087e-05,7.5432e-16,0.00011551,0.75272,0.2784,-0.26988,-0,-3.6089e-05,-1.3348e-05,0,0,-0,0,0,0,0,0,0,0,0,1.8652e-14,0,0,3.0135e-19,-0,-0,7.022e-14,2.1944e-15,-0.72966,0,0,1.0311,-0.99954,7.0437e-05
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
4.0589e-14,4.0589e-14,-3.321e-14,-1.845e-15,-0,0,-0.00063922,-0.99973,-0,1,0.00021519,0,-0,-1.5006e-05,-0.00022509,-6.0025e-05,5.7655e-16,-0.00048332,-0.0004359,-0.00016122,-0.2699,-0,0.00018572,6.869e-05,0.025948,0.70273,-0,0.014662,0,0,0,0.035123,0.23454,0,0.038727,-0,0.4004,0.032396,-7.8826e-19,-0,-0,6.6419e-14,4.6124e-15,-0.72973,0.072555,0.41268,-0.00059713,-0.99963,-0.00030012
-7.2272e-14,-2.6328e-13,-4.4912e-13,-9.034e-14,-0,0,0,0,-0,0,1,-1.0055,-0,-5.4446e-16,-1.2906e-14,-2.1778e-15,-1.226e-14,-3.7427e-14,0,0,0,-0,0.72702,0.2689,-0.026281,-0.71175,-0,-0.026264,0,0,0,-0.035565,-0.21624,0,0,-5.4204e-14,-0.40544,-0.054059,-2.757e-18,-0,-0,-1.4454e-13,-1.5487e-14,0,0,0,0,0,-2.9038e-14
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
3.3808e-13,-3.3808e-13,-5.6347e-13,-2.2539e-13,-0,0,0,0,-0,0,-5.2825e-15,0,-0,1,-1.0006,0,1.7608e-15,0,0.72814,0.26931,-0.27196,-0,-0,-1.7608e-15,0,0,-0,0,-1.5495e-13,-3.5217e-14,-3.5217e-14,0,0,3.5217e-15,0,3.3808e-13,0,0,-1.3757e-17,-0,-0,-6.7617e-13,-2.4652e-14,-0.73529,0,0,0.99746,-1.0073,0
4.9304e-13,1.9722e-13,-2.8174e-14,8.4521e-14,-0,-0.050114,-0.0052543,-0.014712,-0,-0.0010509,1.2766e-14,-0.049879,-0,-8.8841e-05,-1.0017,1,2.2011e-15,-0.0025411,-0.0038827,-0.0014361,-0.27437,-0,2.2011e-15,2.2011e-16,0.023968,0.6491,-0,0,-2.4652e-14,-7.0434e-15,-7.0434e-15,0.032451,0.24046,6.6032e-15,0.032445,4.226e-14,0.36994,0.0061657,6.6634e-18,-0,-0,5.0713e-13,1.4967e-14,-0.74183,0.038611,0.36994,-0.0053188,-1.0162,-0.0017768
9.5218e-13,2.4757e-13,5.7131e-14,7.6175e-14,-0,0,0,0,-0,0,0.0011375,0.039549,-0,7.4389e-16,1.1902e-14,2.9756e-15,2.3805e-15,2.3805e-14,0,0,0,-0,-0.99871,1,0.037221,1.008,-0,0.037211,0,0,0,0.050388,0.30636,0,0.069492,1.3331e-13,0.57443,0.07659,6.1023e-18,-0,-0,-0,4.5229e-14,0,0.15359,0.63877,0,0,3.5707e-14
-6.2201e-14,-2.9157e-14,-4.6651e-14,-1.9438e-15,-0,0,0,0,-0,0,0,0,-0,6.0194e-06,9.0291e-05,2.4078e-05,-1.3363e-15,0,0,0,0,-0,0,0,1,-1.0063,-0,0.62921,0,0,0,-0.05029,-0.33032,0,-0.054407,-3.8876e-15,-0.57331,-0.051887,-5.9319e-20,-0,-0,-3.11e-14,-2.1868e-15,0,-0.10787,-0.58683,0,0,0.00012039
