Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
3.0829e-13,6.4741e-14,2.7746e-13,9.557e-14,-0,0,0,0,-0,0,1.7341e-15,0,-0,-0.099965,-0.69975,-0.19993,1,0,-0.072797,-0.026925,-0.18873,-0,2.7939e-15,1.1561e-15,-0.21903,-0.19112,-0.0012828,-0.0070661,2.6205e-14,2.0039e-14,1.1561e-14,-0.0095549,-0.070801,6.1658e-15,-0.0095481,1.3873e-14,-0.10893,-0.0018154,4.0456e-18,-0,-0,5.9192e-13,1.2717e-14,-0.51028,-0.011364,-0.10893,-0.099723,-0.69902,0.00035356
2.1916e-10,-1.1385e-11,1.3122e-10,5.6958e-12,-0,0,0,0,-0,0,1.2736e-12,0,-0,0.11414,0.79897,0.22828,2.4645e-12,1,0,0,0,-0,-5.9834e-13,-2.7477e-14,0,0,0,0,8.8998e-11,2.222e-12,2.2805e-11,0,0,-1.2807e-12,0,1.1531e-11,0,0,-8.8894e-16,-0,-0,-9.5359e-11,2.1391e-11,0,0,0,0,0,1.1414
-1.3156e-14,1.9735e-14,-1.9735e-14,-2.1379e-14,-0,-0.011288,-0.00052821,-0.0014018,-0,-0.00010158,1.4359e-05,-0.010719,-0,-3.5434e-05,-0.00024803,-7.0867e-05,-1.0278e-15,-0.00054291,-1.0005,1,-0.00042819,-0,1.0183e-05,3.7662e-06,0.52782,0.46057,0.016349,0.087033,0.001406,0.00046868,0.00046868,0.023023,0.16555,0.00016404,0.02347,3.2891e-15,0.26247,0.0094313,8.03e-19,-0,-0,1.7103e-13,-4.1114e-15,-0.0011577,0.033065,0.26387,-0.0005379,-0.0015859,-0.00035434
-1.3033e-14,1.6291e-15,-2.2808e-14,2.851e-15,-0,0,0,0,-0,0,0,0.0040169,-0,0,0,0,-4.5819e-16,0,0,0,1,-0,0,0,0.53613,0.46781,0.032171,0.17071,0,0,0,0.023386,0.16251,0,0.023404,-2.0364e-16,0.26659,0.015219,2.7344e-19,-0,-0,-6.5165e-14,-8.1456e-16,-0.99926,0.038607,0.26646,0,0.00073826,0
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
7.7004e-15,2.4751e-15,1.6501e-14,2.4064e-15,-0,0,9.7548e-06,5.156e-05,-0,3.2271e-06,0,0,-0,3.5025e-07,2.4517e-06,7.005e-07,1.2032e-16,5.4211e-06,7.0829e-06,2.6197e-06,1.4147e-05,-0,0,0,0,0,-0.99982,1,0,0,0,0,0,0,0,5.5003e-16,0,0,1.217e-19,-0,-0,1.1001e-14,4.6409e-16,3.8249e-05,0,0,9.7025e-06,5.2396e-05,3.5025e-06
-4.9553e-14,-5.7176e-15,7.6235e-15,-5.2412e-15,-0,-0.0077595,1,-1.0012,-0,-6.0945e-05,0,-0.0063461,-0,-1.394e-05,-9.7577e-05,-2.7879e-05,-1.0125e-15,-0.00026831,0.7626,0.28206,-0.27024,-0,0,0,0,0,0,0,-0.0016217,-0.00054056,-0.00054056,0,0,-0.00018919,0,9.5294e-16,0,0,-5.5255e-19,-0,-0,-3.4306e-14,-2.7397e-15,-0.73066,0,0,1.0447,-1.0009,-0.0001394
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-1.6525e-13,-3.3802e-14,-1.6525e-13,-2.0657e-14,-0,0.014098,0,-0.99893,-0,1,3.186e-05,0.01232,-0,2.6149e-05,0.00018304,5.2298e-05,-1.1737e-15,0.0004604,0,0,-0.26964,-0,1.5316e-05,5.665e-06,0.39659,0.34605,0.024164,0.12834,0.0038064,0.0012688,0.0012688,0.0173,0.12022,0.00044408,0.018458,-3.1924e-14,0.19722,0.011264,4.5846e-19,-0,-0,-1.6525e-13,-1.3615e-14,-0.72902,0.030167,0.20103,0,-0.99866,0.00026149
-1.9675e-13,-1.093e-13,-5.4652e-13,-2.1588e-13,-0,0,-0.00012544,-0.00095771,-0,-5.7008e-05,1,-0.97422,-0,-9.0517e-15,-9.5641e-15,-1.8103e-14,-1.1614e-14,-2.9375e-14,-0.00010117,-3.7419e-05,-0.00029135,-0,0.72711,0.26893,-0.3767,-0.32869,-0.059848,-0.31667,0,0,0,-0.016427,-0.099877,0,0,8.1978e-15,-0.18727,-0.024969,-1.3009e-17,-0,-0,1.5303e-13,-4.987e-14,-0.00078771,-0.029577,-0.15704,-0.00013859,-0.0010791,2.0494e-15
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
4.6813e-13,2.8608e-13,6.2418e-13,1.3004e-14,-0,-0.20163,-0.008634,-0.024175,-0,-0.0017268,2.8446e-15,-0.1854,-0,1,-1.0043,-0.0010816,8.94e-15,-0.0086792,0.72407,0.26781,-0.27718,-0,7.1114e-15,3.2509e-15,-0.10478,-0.091426,-0.010377,-0.057121,1.8205e-13,2.9258e-14,3.576e-14,-0.0045606,-0.033794,2.6007e-14,-0.0045627,1.593e-13,-0.051991,-0.00086651,2.1033e-17,-0,-0,1.7685e-12,6.8269e-14,-0.7494,-0.0054292,-0.051991,0.99188,-1.0266,-0.0054079
