1.7143e-14,1.7526e-17,1.875e-14,3.8713e-17,1,-1.0008,0,0,-0,0,-1.4686e-06,-1.0001,-0,0.48006,0.32146,0.20038,2.6116e-15,0,0.35436,0.13107,0.087441,-0,0,0,-0.56053,-0.021004,-0.20754,-0.35286,0,0,0,-0.00105,-0.015165,0,-0.0010497,-0,-0.0043888,-0.0003957,3.1389e-18,-0,-0,3.1607e-14,8.7053e-16,0.23642,-0.0014454,-0.0043888,0.48543,0.32386,1.0019
4.3847e-14,-3.4532e-18,2.4045e-14,3.0388e-17,0.00063994,0.00094444,1.301e-06,4.6463e-07,-0,9.2926e-08,-1.768e-16,0.00059542,-0,-0.52515,-0.27382,-0.19974,1,0.00019156,-0.3833,-0.14177,-0.07392,-0,1.6575e-17,-5.5251e-18,-0.39983,-0.014982,-0.14798,-0.25176,5.1798e-19,-3.7985e-18,-1.5539e-18,-0.00074894,-0.010957,-5.1798e-18,-0.00074886,-0,-0.0031306,-0.0001423,8.6329e-19,-0,-0,1.6973e-14,-8.8401e-17,-0.19986,-0.00089116,-0.0031306,-0.52507,-0.27378,0.0012918
-1.7745e-10,-5.9519e-14,-1.7033e-10,-2.8029e-13,0,0,0,0,-0,0,-1.1004e-12,0,-0,0,0,0,-1.7746e-11,0,0,0,0,-0,-5.9077e-13,-1.2044e-13,0,0,0,0,-9.0726e-15,-2.1115e-14,-3.2209e-14,0,0,-1.1246e-14,0,-0,0,0,-2.2379e-14,-0,-0,-1.0815e-10,-4.7527e-12,0,0,0,0,0,0
2.0549e-13,6.2115e-17,1.1743e-13,2.1023e-16,0,0,0,0,-0,0,1.9877e-15,0,-0,0,0,0,-1.2232e-15,0,-0.99895,1,0,-0,-3.4051e-06,-1.2594e-06,0.96488,0.036156,0.35704,0.60742,-2.422e-08,-6.3852e-08,-2.2018e-08,0.001807,0.026269,-2.2348e-08,0.0018058,-0,0.0075532,0.00051045,9.5561e-18,-0,-0,1.5657e-13,1.0397e-14,0,0.0023162,0.0075532,0,0,0
1.3396e-13,3.4427e-18,-1.1281e-13,8.2624e-17,0,0,0,0,-0,0,2.7541e-16,0,-0,0,0,0,3.5253e-15,0,0,0,1,-0,-8.0449e-06,-2.9755e-06,0.96446,0.03614,0.35692,0.60721,-5.7025e-08,-1.5034e-07,-5.1841e-08,0.0018064,0.025701,-5.2619e-08,0.0018052,-0,0.0075507,0.0010694,1.8935e-17,-0,-0,-6.3455e-14,8.8132e-16,-0.9996,0.0028746,0.0075506,0,0,0
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
7.93e-16,3.8721e-18,5.551e-15,3.6139e-18,0,-0.00019332,0,0,-0,0,6.1953e-17,0,-0,0,0,0,-1.6521e-16,0,0,0,0,-0,0,0,-0.0001756,-6.5802e-06,-1.0002,1,0,0,0,-3.228e-07,-4.4017e-06,0,-3.4179e-07,-0,-1.3493e-06,0,4.5174e-19,-0,-0,5.2867e-16,1.3217e-16,0,0,-1.3753e-06,0,0,0
-9.1273e-12,-4.2262e-15,-5.3505e-12,-1.3831e-14,0,0,1,-1,-0,0,-5.5324e-14,0,-0,0,0,0,-4.5243e-13,0,0.72577,0.26843,-0.27074,-0,1.883e-05,6.9646e-06,0,0,0,0,1.3272e-07,3.499e-07,1.2065e-07,0,0,1.2246e-07,0,-0,0,0,-6.3393e-16,-0,-0,-7.3963e-12,-5.4095e-13,-0.732,0,0,0.9942,-1.0027,0
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
7.3771e-11,1.5167e-14,7.7654e-11,7.2042e-14,-0.015671,-0.024442,-3.1254e-05,-1,-0,1,4.55e-13,-0.014925,-0,-0.013199,-0.0071094,-0.0050771,2.4267e-12,-0.0045952,-0.0096891,-0.0035836,-0.27191,-0,-2.1653e-05,-8.0085e-06,0.67921,0.025451,0.25164,0.42756,-1.5261e-07,-4.0234e-07,-1.3874e-07,0.0012725,0.018378,-1.4082e-07,0.0012722,-0,0.0053192,0.00048045,6.6355e-15,-0,-0,6.6006e-11,2.7907e-12,-0.73516,0.0017526,0.005319,-0.013273,-1.0071,-0.025385
-6.3314e-13,-3.6245e-16,-2.6199e-13,-2.2174e-15,0,0,0,0,-0,0,1,0,-0,0,0,0,-1.6647e-13,-1.3782e-13,0,0,0,-0,0.72399,0.26778,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-3.4646e-16,-0,-0,2.1832e-13,-8.8694e-14,0,0,0,0,0,0
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-4.3942e-14,-1.0403e-17,-3.5953e-14,-1.0403e-17,0.00075099,0.0031099,6.8686e-07,1.105e-06,-0,9.4308e-08,-2.7048e-16,0.0026152,-0,1,-0.99915,0.00021276,-1.498e-15,8.5852e-05,0.73553,0.27204,-0.23351,-0,3.2285e-05,1.1941e-05,0.039611,0.0014843,0.014684,0.024849,2.2773e-07,6.0037e-07,2.0702e-07,7.4067e-05,0.0010766,2.1013e-07,7.4141e-05,-0,0.0003096,2.1072e-05,-4.2262e-18,-0,-0,-1.0653e-14,-9.1547e-16,-0.63134,9.5424e-05,0.00030983,1.0076,-0.86484,0.0010638
-7.2266e-14,-1.3808e-17,1.2568e-14,-1.4728e-16,0,-0.005171,0,-1.6885e-06,-0,0,-2.2092e-16,-0.0043715,-0,0,-1.0008,1,-7.4622e-15,0,0,0,-0.2701,-0,-6.4988e-05,-2.4037e-05,0.69894,0.02619,0.25867,0.43993,-4.5835e-07,-1.2084e-06,-4.1669e-07,0.0013089,0.018871,-4.2294e-07,0.001308,-0,0.0054711,0.00052627,-8.8215e-18,-0,-0,-7.855e-14,-2.1601e-15,-0.73028,0.0018339,0.0054706,0,-1.0004,0
-8.0675e-14,-9.0601e-16,-1.5328e-12,-2.6786e-15,-0.00044783,0,-1.0231e-07,-8.6963e-07,-0,-5.1155e-08,-2.269e-14,0,-0,-0.00013311,-0.00039932,-0.00013311,-1.311e-13,-9.0759e-14,-9.6361e-05,-3.564e-05,-0.00010707,-0,-1.0004,1,0.93585,0.035068,0.34644,0.58875,0,0,0,0.0017521,0.023303,0,0.0017479,-0,0.007324,0.0026633,-2.7574e-16,-0,-0,-1.3715e-12,-8.5717e-14,-0.00028949,0.0044072,0.0073197,-0.000132,-0.00039657,-0.00066553
2.8299e-15,7.3154e-19,8.3233e-16,5.8523e-18,0.00011812,0,2.1652e-07,0,-0,1.6713e-08,2.9912e-17,0,-0,8.5245e-05,0,3.4607e-05,4.1617e-17,3.1498e-05,6.2621e-05,2.3161e-05,0,-0,0,0,1,-0.9999,0.41421,0.70614,0,0,0,-0.049989,-0.69558,0,-0.049984,-0,-0.20895,-0.045258,-6.0962e-20,-0,-0,1.6647e-15,2.0808e-16,0,-0.095242,-0.20895,8.5782e-05,0,0.00017303
