Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf
4.1399e-12,4.0602e-12,4.9758e-13,1.6321e-12,7.7747e-15,2.7367e-13,1.0748e-12,-0,-0,-0,3.2343e-14,7.7747e-15,-0,-0,-0,-0,-0,-0,1.1942e-13,1.1743e-12,1.234e-12,5.6251e-09,2.6903e-09,3.3119e-11,3.5666e-10,3.1845e-13,6.2416e-11,2.14e-10,-0,-0,-0,1.7415e-13,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,9.1714e-10,4.6876e-10,1.847e-11,-0,1.6669e-13,1.9744e-11,6.8785e-11,-0,-0,-0,3.9806e-13,-0,-0,-0,-0,-0,-0,2.138e-15,2.0214e-15,1.2051e-15,1.6716e-15,7.2888e-17,-0,1.4776e-10,4.28e-10,-0,-0,-0,6.6862e-15,2.8766e-15,2.5754e-16,-0,1.8465e-16,3.7902e-16,2.5268e-16,1.3217e-15,1.3217e-15,5.7338e-16,1.2452e-17,-0,-0,-0,5.4423e-15,5.4423e-15,1.586e-14,9.2351e-12,3.8214e-12,1.8037e-14,2.5268e-16,1.4181e-13,6.7671e-13,-0,-0,-0,1.5549e-16,2.5476e-12,-0,-0,-0,-0,-0,-0,1.4927e-14,2.1458e-14,5.2868e-15,1.5425e-13,6.6814e-18,5.4423e-16,2.4101e-15,-0,-0,-0,2.3537e-18,-0,-0,-0,-0,-0,-0,9.9357e-11,7.7447e-10,2.7367e-14
0,-2.476e-09,1.1421e-09,-4.6112e-09,1,0,0,-0,-0,-0,0,1,-0,-0,-0,-0,-0,-0,0,0,0,0,-3.6799e-06,1.9137e-08,3.7048e-08,91.91,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-3.2413e-07,8.2122e-09,-0,30.637,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,4.7593e-13,-2.5129e-12,-3.2442e-12,-3.4362e-12,4.0067e-14,-0,0,0,-0,-0,-0,1.97e-11,-5.5885e-12,-9.9038e-14,-0,0.08208,0.0021106,0.0011219,-4.0585e-14,-4.0585e-14,-1.1816e-13,-3.96e-14,-0,-0,-0,2.4321e-12,2.4321e-12,-2.9713e-11,0,-3.9727e-09,1.8085e-12,0.04838,0,0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-2.7253e-11,4.0572e-12,-2.4745e-10,0.0017,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0.085313
0.96958,-1.1392e-13,-1.2206e-14,0.30483,0,0.030409,0.25933,-0,-0,-0,0.031172,0,-0,-0,-0,-0,-0,-0,-0.96958,0.18924,0.41981,981.7,-1.0416e-10,5.208e-13,95.929,0,9.0406,51.398,-0,-0,-0,0.15586,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,327.23,-1.4582e-11,1.953e-13,-0,0,3.4656,19.274,-0,-0,-0,0.46759,-0,-0,-0,-0,-0,-0,-2.7814e-17,-1.3509e-16,1.5894e-17,-2.384e-17,-0,-0,-1062.7,153.28,-0,-0,-0,-7.9468e-17,-3.9734e-17,-1.9867e-18,-0,-5.9201e-09,0,0,3.9734e-17,3.9734e-17,-5.9601e-18,2.1729e-19,-0,-0,-0,-1.7483e-16,-1.7483e-16,1.5894e-16,2.5839,-1.0579e-13,-6.3574e-16,0,0.01803,0.15376,-0,-0,-0,0.00015586,1.2149,-0,-0,-0,-0,-0,-0,0.0077567,9.5361e-17,-6.3574e-17,0.033836,0,-0.0029088,0.00056771,-0,-0,-0,3.1172e-06,-0,-0,-0,-0,-0,-0,23.207,156.52,0
-0.039325,1.7102e-14,3.3253e-15,0.53729,1.8151e-06,0.053899,0.45725,-0,-0,-0,0.02992,1.8151e-06,-0,-0,-0,-0,-0,-0,0.039325,-0.54289,0.25261,-39.817,1.4593e-11,7.6007e-14,169.09,0.00011763,16.023,90.621,-0,-0,-0,0.1496,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-13.272,-1.4593e-12,2.2042e-13,-0,3.9212e-05,6.1421,33.983,-0,-0,-0,0.44881,-0,-0,-0,-0,-0,-0,2.5051e-17,-1.0206e-17,6.4947e-18,-1.0206e-17,5.7989e-20,-0,43.1,-439.74,-0,-0,-0,-3.7113e-18,2.5979e-17,-9.2782e-19,-0,1.4846e-09,1.0499e-07,0,1.6701e-17,1.6701e-17,-6.9587e-19,4.3492e-20,-0,-0,-0,-1.4845e-17,-1.4845e-17,5.9381e-17,-0.1048,5.5105e-14,-7.4226e-18,8.7815e-08,0.031958,0.27111,-0,-0,-0,0.0001496,0.73105,-0,-0,-0,-0,-0,-0,-0.0003146,3.7113e-17,-0,0.059639,3.0857e-09,0.00011798,-0.0016287,-0,-0,-0,2.992e-06,-0,-0,-0,-0,-0,-0,40.574,275.88,0
Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf
0.00032132,-4.7461e-13,-1.531e-13,0,0,-0.00056637,0,-0,-0,-0.99998,1,0,-0,-0,-0,-0,-0,-0,-0.00032132,0,0,0.32534,-5.0952e-10,-5.7566e-12,0,0,-0.167,0,-0,-0,-25.777,5,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0.10845,-2.2732e-10,-3.7356e-12,-0,0,-0.064017,0,-0,-0,-20.913,15,-0,-0,-0,-0,-0,-0,-4.4106e-16,-1.1961e-16,-4.3358e-16,-1.1961e-16,-9.1109e-18,-0,-0.35217,0,-0,-0,-35.299,-1.2559e-15,-9.7183e-16,-2.523e-17,-0,0,0,0,-2.766e-16,-2.766e-16,-9.5314e-17,-3.1538e-18,-0,-0,-0,-6.2795e-16,-6.2795e-16,-1.7941e-15,0.00085632,-5.8178e-13,-2.751e-15,0,-0.00033581,0,-0,-0,-1.39,0.005,0,-0,-0,-0,-0,-0,-0,2.5706e-06,-3.05e-15,-8.6717e-16,0,0,-9.6396e-07,0,-0,-0,-9.9998e-05,0.0001,-0,-0,-0,-0,-0,-0,0,0,0
-0.76388,2.1963e-15,9.3341e-15,0,-5.0657e-07,1,-0.99357,-0,-0,-0,0,-5.0657e-07,-0,-0,-0,-0,-0,-0,0.76388,-0.72509,0,-773.42,1.6867e-11,1.9327e-13,0,-3.283e-05,297.36,-196.99,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-257.81,7.8714e-12,2.0206e-13,-0,-1.0943e-05,113.99,-73.871,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,2.0375e-17,1.0724e-17,1.0724e-17,1.7158e-17,9.0483e-19,-0,837.21,-587.32,-0,-0,-0,2.5737e-17,2.5737e-17,-1.0724e-18,-0,0,0,2.8575e-07,3.1099e-17,3.1099e-17,-1.3405e-18,1.1729e-19,-0,-0,-0,6.8633e-17,6.8633e-17,7.7212e-17,-2.0357,1.5374e-14,1.3727e-16,-2.4508e-08,0.59292,-0.5891,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,-0.006111,1.1153e-16,4.2896e-17,0,-8.6116e-10,0.0022916,-0.0021753,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,40.124,102.65,2.2343e-07
Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,NaN,NaN,NaN,NaN,NaN,NaN,Inf,Inf,Inf
-0.028832,6.3318e-14,1.5829e-14,0.39294,5.4345e-06,0.039581,-0.64603,-0,-0,-0,0.02404,5.4345e-06,-0,-0,-0,-0,-0,-0,0.028832,-0.47161,0.23475,-29.193,1.2157e-10,6.965e-13,123.66,0.0003522,11.768,-128.09,-0,-0,-0,0.1202,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-9.7309,-8.1047e-12,2.2161e-13,-0,0.0001174,4.5109,-48.033,-0,-0,-0,0.36059,-0,-0,-0,-0,-0,-0,1.9323e-17,1.0048e-16,1.9323e-17,5.024e-17,2.2946e-18,-0,31.6,-382,-0,-0,-0,1.855e-16,2.3188e-17,-0,-0,-1.6203e-08,0,0,1.1594e-17,1.1594e-17,1.8357e-17,1.8115e-19,-0,-0,-0,6.1834e-17,6.1834e-17,7.7292e-16,-0.076838,7.9147e-14,-1.5458e-16,2.6292e-07,0.023468,-0.38304,-0,-0,-0,0.0001202,0.67938,-0,-0,-0,-0,-0,-0,-0.00023066,7.1109e-16,3.0917e-17,0.043616,9.2386e-09,8.6497e-05,-0.0014148,-0,-0,-0,2.404e-06,-0,-0,-0,-0,-0,-0,-43.162,7.4582,0
