Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-1.1158e-12,-2.3909e-13,5.9773e-14,-1.594e-13,-0,-3.1879e-13,-4.483e-14,-1.3947e-13,-0,-2.8641e-14,-0,-2.1917e-13,-0,-0,-8.9504e-16,-2.2376e-16,1,-3.2689e-15,-4.9811e-14,-1.4943e-14,-1.9924e-14,-0,-0,-0,1.2453e-15,-2.1917e-13,-0,-2.366e-14,-1.1955e-13,-1.9924e-14,-0,-2.4906e-14,-3.4868e-14,3.9849e-14,-7.9698e-14,-9.9622e-14,-3.9849e-14,-2.4906e-15,-1.1401e-19,-0,-0,-6.3758e-13,-7.783e-16,5.9773e-14,-2.3909e-13,-3.5864e-13,-4.9811e-15,-2.7894e-13,1
7.5378e-09,9.2829e-09,4.0137e-09,3.5239e-09,-0,0,0,0,-0,0,-0,0,-0,-0,0.38033,0.095084,2.9117e-11,1,0,0,0,-0,-0,-0,0,0,-0,0,0,0,0,0,0,0,0,4.6192e-09,0,0,4.539e-15,-0,-0,6.4053e-09,2.4518e-11,0,0,0,0,0,0.47542
-1.6275e-14,-8.1375e-15,-3.6619e-14,-4.0687e-15,-0,0,0.030412,0.25934,-0,0.01525,-0,0,-0,-0,0,0,-1.7483e-16,0,-0.96958,1,0.069993,-0,-0,-0,0.031184,1.0534,-0,0.031172,0,0,0,0.052652,0.27087,0,0.052304,0.30483,0.41734,0.0073567,-1.1641e-20,-0,-0,1.7902e-13,1.5894e-16,0.18924,0.060013,0.41982,0.030418,0.25923,0
-9.5007e-15,-2.5652e-14,-1.0451e-14,-3.8003e-15,-0,0,0.0539,0.45725,-0,0.026902,-0,0,-0,-0,5.939e-07,1.4847e-07,-4.8246e-17,1.7214e-06,0.039325,0.014545,1,-0,-0,-0,0.02993,1.0111,-0,0.029921,0,0,0,0.050537,0.16339,-0.00019356,0.050153,0.53728,0.25376,0.0057796,-1.1779e-20,-0,-0,2.0902e-14,-4.8246e-17,-0.5429,0.055739,0.25263,0.05387,0.4571,7.4237e-07
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-3.3682e-13,-2.5261e-13,7.6549e-15,-2.3348e-13,-0,0,-0.00053782,0,-0,0,-0,0,-0,-0,0,0,-1.4951e-15,0,-0.00030143,-0.00011149,0,-0,-0,-0,0,0,-0.99998,1,0,0,0,0,0,0,0,0,0,0,-1.095e-19,-0,-0,-4.8992e-13,-1.525e-15,0,0,0,-0.00041292,0,0
3.2944e-14,5.4906e-15,9.3341e-15,1.0981e-14,-0,0,1,-0.99356,-0,0,-0,0,-0,-0,-1.8854e-07,-4.7136e-08,1.4585e-16,-4.5316e-07,0.76387,0.28253,-0.26818,-0,-0,-0,0,0,-0,0,0,0,0,0,0.0019872,0,0,0,0.0030438,4.1986e-05,1.4662e-20,-0,-0,5.4906e-14,6.4344e-17,-0.72508,0,0,1.0464,-0.99327,-2.3568e-07
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
2.7702e-14,-4.3531e-14,-3.5616e-14,1.9787e-14,-0,0,0.03958,-0.64604,-0,1,-0,0,-0,-0,1.7441e-06,4.3601e-07,2.4734e-16,5.0861e-06,0.028831,0.010664,-0.17443,-0,-0,-0,0.024047,0.81234,-0,0.024039,0,0,0,0.040604,0.1463,0,0.042117,0.39294,0.22712,0.0051099,-1.887e-20,-0,-0,-9.4977e-14,-1.855e-16,-0.47161,0.047935,0.23475,0.039495,-0.64604,2.1801e-06
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-1.5046e-11,-2.1158e-11,-9.6388e-12,-5.6422e-12,-0,-0.0024849,-0.0033923,-0.0094984,-0,-0.00067846,-0,-0.0020791,-0,-0,-1,1,-6.4283e-14,-4.0173e-05,-0.002072,-0.00076635,-0.27211,-0,-0,-0,0.020825,0.7035,-0,0.020822,-0.017215,-0.0057383,-0.0057383,0.03517,0.26061,-0.00057383,0.030364,-5.1721e-12,0.40094,0.0066823,-1.3901e-17,-0,-0,-3.5734e-11,-7.714e-14,-0.73571,0.036472,0.38372,-0.0028383,-1.0078,-1.6603e-05
Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,Inf,NaN,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
