1,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665,2.665
1,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314,1.314
2,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736,0.01736
2,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838,0.04838
2,0.77,0.744583333333333,0.719166666666667,0.69375,0.668333333333333,0.642916666666667,0.6175,0.592083333333334,0.566666666666667,0.54125,0.515833333333334,0.490416666666667,0.465,0.439583333333334,0.414166666666667,0.38875,0.363333333333334,0.337916666666667,0.3125,0.287083333333334,0.261666666666667,0.23625,0.210833333333334,0.185416666666667,0.16
2,0.77,0.744583333333333,0.719166666666667,0.69375,0.668333333333333,0.642916666666667,0.6175,0.592083333333334,0.566666666666667,0.54125,0.515833333333334,0.490416666666667,0.465,0.439583333333334,0.414166666666667,0.38875,0.363333333333334,0.337916666666667,0.3125,0.287083333333334,0.261666666666667,0.23625,0.210833333333334,0.185416666666667,0.16
2,3.165,3.1475,3.13,3.1125,3.095,3.0775,3.06,3.0425,3.025,3.0075,2.99,2.9725,2.955,2.9375,2.92,2.9025,2.885,2.8675,2.85,2.8325,2.815,2.7975,2.78,2.7625,2.745
2,0.5,0.4825,0.465,0.4475,0.43,0.4125,0.395,0.3775,0.36,0.3425,0.325,0.3075,0.29,0.2725,0.255,0.2375,0.22,0.2025,0.185,0.1675,0.15,0.1325,0.115,9.74999999999999E-02,0.08
2,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
2,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
2,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894,2.894
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381,1.5749571316381
3,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632,4.47368421052632
3,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49
3,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49,2.49
3,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181,5.15449698795181
