2,2,0,0,,2,557587.665883265,571941.308794826,586636.512470914,601687.090549068,617111.27361373,881299.313233593,1035054.82375579,1207256.00762658,1399460.96230573,1586504.32203311,1820213.97210258,2078766.07946978,2364066.87029036,2678134.57718958,3023069.47172984,3401099.8135409,3814498.88218344,4265633.49909945,4756964.33812276,5291027.92891525,5870486.93178191,6498072.60299033,7176600.35738277,7908884.12487475,8697906.31627018
2,2,,,,2,1134031.11056974,1267133.60408041,1407546.86742094,1555522.45275227,1711290.47516065,1469594.24730567,1545637.91257067,1619498.48920054,1690435.05514128,1739250.15845372,1801393.43267364,1858045.71587561,1908195.43136522,1950764.93393668,1984576.3846426,2008393.28271114,2020859.70529574,2020529.51879154,2005875.81046079,1975273.23666126,1927027.49052812,1859342.15348518,1770330.07266927,1657996.79785632,1520288.48404396
2,0,,,,2,442498.272315294,452104.53758541,461866.988766089,471795.542726169,481906.203325119,740584.212000443,888630.399693057,1054918.51539928,1241001.64644769,1421709.97362821,1648868.04214723,1900649.79223544,2178959.2233235,2485811.22794923,2823305.52099376,3193666.46531816,3599166.78380188,4042174.41124938,4525150.02149449,5050632.37092407,5621283.56316187,6239836.52451921,6909108.89656329,7631920.17602211,8411254.44374328
2,3,119836.771209416,0,,2,115089.393567971,119836.771209416,124769.523704824,129891.547822899,135205.070288611,140715.101233149,146424.42406273,152337.492227297,158459.31585804,164794.348404902,171345.929955344,178116.287234338,185107.646966855,192323.349240356,199763.950736082,207433.348222737,215332.098381562,223459.087850073,231814.316628268,240395.557991176,249203.368620039,258236.078471129,267491.460819471,276963.948852636,286651.872526894
2,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0.1,0,,1,0.1,0.1,0.1,0.1,0.1,0.105,0.11,0.115,0.12,0.125,0.13,0.135,0.14,0.145,0.15,0.155,0.16,0.165,0.17,0.175,0.18,0.185,0.19,0.195,0.2
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.05,0,,1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
