2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
38369159.5945996,38891890.0470626,39421733.2720562,39957086.2243139,40496686.9854802,41040201.3889879,41588015.1251324,42140275.1627778,42697328.7081931,43259381.2160109,43826418.6137645,44398072.6065032,44973685.4827869,45552387.181456,46133559.2318355,46716920.778467,47302437.4474367,47889958.2562619,48479414.3969875,49070670.7668284,49663556.7477974,50257609.9264431,50852860.40476,51449382.3602245,52047243.2589856
2.61934474110603E-09,2.05182004719973E-09,3.55066731572151E-09,2.25554686039686E-09,1.41153577715158E-09,-4.22005541622639E-10,3.66708263754845E-09,3.12866177409887E-09,3.49245965480804E-10,-7.42147676646709E-10,1.28056854009628E-09,-2.08092387765646E-09,1.99361238628626E-09,-2.7648638933897E-09,1.73167791217566E-09,-1.30967237055302E-09,-2.18278728425503E-09,-3.12866177409887E-09,-1.51339918375015E-09,-2.18278728425503E-09,-2.12457962334156E-09,-2.43016984313726E-09,-1.22236087918282E-09,-1.51339918375015E-09,-1.48429535329342E-09
38282109.4589483,38804228.2842567,39333463.0492729,39868215.9571954,40407229.0712628,40950168.9488341,41497419.1989169,42049124.6185966,42605628.8850019,43167135.0095147,43733628.1957418,44304741.1441313,44879818.1340398,45457991.6380498,46038645.3572647,46621498.8886802,47206517.6774007,47793550.9219252,48382529.9047893,48973319.6136987,49565749.7926293,50159359.0235282,50754176.9559362,51350277.4053664,51947727.385514
87050.1356513251,87661.7628058622,88270.2227832416,88870.2671184592,89457.9142173738,90032.440153778,90595.9262155183,91150.5441812171,91699.8231911358,92246.2064962245,92790.4180226909,93331.4623719996,93867.3487470801,94395.5434062062,94913.8745707554,95421.8897868482,95919.7700360365,96407.3343367682,96884.4921982676,97351.1531297586,97806.9551681376,98250.9029148692,98683.4488238332,99104.9548581332,99515.873471649
0.400556260098787,0.408191435317075,0.415965732162976,0.423902541909809,0.431982040160102,0.440206118055019,0.44859972179498,0.457148662219336,0.465867263222257,0.474741560664302,0.483790486259182,0.49301724594803,0.502412929794324,0.511991667344753,0.521739222741437,0.531693224199978,0.541822193683176,0.552152741995031,0.562670736380426,0.573403189686911,0.584324144924104,0.595460808300379,0.606811065256538,0.618384814147041,0.63016185029343
,,,,,,,,,,,,,,,,,,,,,,,,
0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256,0.525829383886256
,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
6880401.17894676,6983607.19663096,7088361.30458042,7194686.72414913,7302607.02501136,7412146.13038653,7523328.32234233,7636178.24717746,7750720.92088513,7866981.7346984,7984986.46071888,8104761.25762966,8226332.6764941,8349727.66664151,8474973.58164113,8602098.18536575,8731129.65814623,8862096.60301843,8995028.0520637,9129953.47284466,9266902.77493733,9405906.31656139,9546994.91130981,9690199.83497945,9835552.83250415
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,
0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165,0.963881770616165
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
0.65,0.62980125,0.61023017615625,0.591267273432195,0.572893642910289,0.555090972956852,0.537841520972218,0.521128095708006,0.50493404013388,0.48924321483672,0.474039981935669,0.459309189497018,0.445036156433398,0.43120665787223,0.417806910978851,0.404823561220183,0.392243669055266,0.380054697039373,0.368244497328875,0.35680129957438,0.345713699190106,0.334970645987774,0.324561433163704,0.314475686628141,0.304703354666172
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
,,,,,,,,,,,,,,,,,,,,,,,,
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
,,,,,,,,,,,,,,,,,,,,,,,,
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
