2,2,0,0,,2,17067849.7029859,17407261.8582885,17752931.2643205,18104198.1649467,18460540.6919095,18657332.4844408,18852897.2731834,19047206.6695824,19240319.9039414,18527174.4401868,18708894.125677,18889106.8135856,19067434.8634678,19243413.3792327,19416687.4150603,19406873.6784842,19387410.7924803,19358034.4566949,19318514.4518682,19268593.9170681,19208003.2709404,19136363.6292838,19053489.3300119,18959207.8864558,18853339.7988164
2,2,,,,2,23739.8649707437,24000.363991823,24261.0021704845,24520.3156874515,24777.1694594622,25340.5630118027,25921.0172130503,26520.2829577029,27140.6575830057,26490.2483727708,27127.8312790878,27790.714406237,28480.1194775961,29197.2360354885,29943.5080557019,30611.3534087799,31310.6336600222,32044.6574165188,32817.2461189963,33632.7955548875,34496.2910400815,35413.3041139208,36390.9043130241,37437.3542953618,38562.4555134624
2,1,,,,2,17067849.7029859,17407261.8582885,17752931.2643205,18104198.1649467,18460540.6919095,18657332.4844408,18852897.2731834,19047206.6695824,19240319.9039414,18527174.4401868,18708894.125677,18889106.8135856,19067434.8634678,19243413.3792327,19416687.4150603,19406873.6784842,19387410.7924803,19358034.4566949,19318514.4518682,19268593.9170681,19208003.2709404,19136363.6292838,19053489.3300119,18959207.8864558,18853339.7988164
2,3,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.05,0,,1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
